season|game_id
2021|1982937
2021|1993874
2021|1991201
2021|1994013
2021|1989392
2021|1982945
2021|1982932
2021|1982928
2021|1982629
2021|1982927
2021|1982940
2021|1993617
2021|1993755
2021|1993630
2021|1982930
2021|1982965
2021|1993837
2021|1989495
2021|1990605
2021|1982975
2021|1982979
2021|1982973
2021|1991280
2021|1982970
2021|1983015
2021|1993698
2021|1994213
2021|1983551
2021|1993962
2021|1982984
2021|1982971
2021|1989139
2021|1986836
2021|1990302
2021|1982966
2021|1993116
2021|1985306
2021|1994246
2021|1987560
2021|1993818
2021|1982985
2021|1982986
2021|1983142
2021|1982974
2021|1991948
2021|1982969
2021|1993772
2021|1991673
2021|1993569
2021|1982997
2021|1993871
2021|1983002
2021|1988129
2021|1990225
2021|1983025
2021|1990902
2021|1993961
2021|1983032
2021|1983022
2021|1983008
2021|1983000
2021|1989122
2021|1994263
2021|1993923
2021|1994056
2021|1989719
2021|1994248
2021|1986758
2021|1983031
2021|1994268
2021|1983034
2021|1983012
2021|1983010
2021|1991576
2021|1983023
2021|1994089
2021|1983021
2021|1983017
2021|1983011
2021|1993992
2021|1990582
2021|1994229
2021|1983005
2021|1983007
2021|1993828
2021|1983013
2021|1993916
2021|1983020
2021|1982996
2021|1989148
2021|1987051
2021|1991842
2021|1993747
2021|1992680
2021|1983075
2021|1992338
2021|1983086
2021|1983082
2021|1983091
2021|1983085
2021|1991963
2021|1986890
2021|1983084
2021|1993744
2021|1992738
2021|1994275
2021|1987236
2021|1994296
2021|1982883
2021|1986753
2021|1993077
2021|1991465
2021|1983081
2021|1990854
2021|1983100
2021|1983099
2021|1990672
2021|1990727
2021|1983001
2021|1994278
2021|1983102
2021|1994308
2021|1990928
2021|1991613
2021|1983079
2021|1983080
2021|1993587
2021|1983089
2021|1994061
2021|1994303
2021|1983096
2021|1983090
2021|1993822
2021|1983087
2021|1989415
2021|1991708
2021|1994277
2021|1983093
2021|1983094
2021|1983105
2021|1994304
2021|1994276
2021|1994391
2021|1983106
2021|1990935
2021|1990792
2021|1994317
2021|1993768
2021|1994352
2021|1983107
2021|1983109
2021|1990227
2021|1994314
2021|1989226
2021|1983108
2021|1993888
2021|1994369
2021|1989124
2021|1983136
2021|1994298
2021|1989607
2021|1994315
2021|1987828
2021|1986837
2021|1994348
2021|1983132
2021|1993608
2021|1983114
2021|1983231
2021|1983101
2021|1994302
2021|1987237
2021|1983128
2021|1983139
2021|1983637
2021|1994297
2021|1994111
2021|1994301
2021|1991281
2021|1990304
2021|1991675
2021|1983112
2021|1987404
2021|1991684
2021|1992844
2021|1983116
2021|1986796
2021|1991751
2021|1983130
2021|1991114
2021|1994264
2021|1994542
2021|1983117
2021|1983320
2021|1983129
2021|1994316
2021|1983115
2021|1987614
2021|1994521
2021|1992788
2021|1983120
2021|1992810
2021|1983182
2021|1991676
2021|1983157
2021|1991686
2021|1991282
2021|1994394
2021|1983146
2021|1986793
2021|1983155
2021|1993691
2021|1994447
2021|1987998
2021|1987803
2021|1983172
2021|1986775
2021|1992330
2021|1991558
2021|1993819
2021|1983175
2021|1994728
2021|1990675
2021|1983151
2021|1983153
2021|1983162
2021|1983166
2021|1990248
2021|1983154
2021|1990903
2021|1989498
2021|1983159
2021|1987771
2021|1994475
2021|1983168
2021|1986888
2021|1990242
2021|1994433
2021|1990133
2021|1994431
2021|1989730
2021|1994207
2021|1983161
2021|1983163
2021|1983148
2021|1986979
2021|1994193
2021|1993872
2021|1990615
2021|1990523
2021|1990769
2021|1992681
2021|1983169
2021|1983160
2021|1994318
2021|1983156
2021|1991677
2021|1993782
2021|1994549
2021|1994407
2021|1983183
2021|1983186
2021|1988000
2021|1989164
2021|1983189
2021|1994364
2021|1983650
2021|1994788
2021|1983191
2021|1991413
2021|1989127
2021|1982978
2021|1989783
2021|1994310
2021|1983184
2021|1990154
2021|1990917
2021|1995941
2021|1994990
2021|1983202
2021|1988989
2021|1994952
2021|1993689
2021|1994519
2021|1984307
2021|1990155
2021|1990024
2021|1990909
2021|1992997
2021|1983213
2021|1983217
2021|1983211
2021|1990268
2021|1991659
2021|1991191
2021|1992192
2021|1983317
2021|1983140
2021|1989149
2021|1994554
2021|1983216
2021|1983208
2021|1989165
2021|1991622
2021|1983212
2021|1995099
2021|1994523
2021|1983224
2021|1986891
2021|1994844
2021|1983225
2021|1983221
2021|1983308
2021|1995032
2021|1992748
2021|1986840
2021|1995128
2021|1994400
2021|1983236
2021|1994966
2021|1989685
2021|1983250
2021|1983251
2021|1989059
2021|1991697
2021|1994675
2021|1994371
2021|1994265
2021|1983649
2021|1992186
2021|1983204
2021|1983239
2021|1983228
2021|1983230
2021|1983248
2021|1989794
2021|1983247
2021|1994973
2021|1990719
2021|1992613
2021|1983277
2021|1983229
2021|1983223
2021|1995080
2021|1989513
2021|1990250
2021|1989048
2021|1994309
2021|1989224
2021|1983278
2021|1983219
2021|1986947
2021|1983226
2021|1990800
2021|1983280
2021|1989785
2021|1991752
2021|1983134
2021|1994787
2021|1995066
2021|1986138
2021|1990065
2021|1990025
2021|1983235
2021|1992999
2021|1991565
2021|1983240
2021|1983234
2021|1995073
2021|1991343
2021|1990985
2021|1987052
2021|1985809
2021|1989087
2021|1983249
2021|1983246
2021|1989166
2021|1990525
2021|1990772
2021|1990976
2021|1995158
2021|1983302
2021|1989163
2021|1989715
2021|1995092
2021|1983288
2021|1983227
2021|1994197
2021|1983292
2021|1990407
2021|1990656
2021|1983294
2021|1992309
2021|1991498
2021|1994372
2021|1989580
2021|1990929
2021|1989798
2021|1994974
2021|1994373
2021|1991938
2021|1987175
2021|1983300
2021|1995065
2021|1994374
2021|1994568
2021|1994069
2021|1983301
2021|1983290
2021|1986873
2021|1993831
2021|1983303
2021|1983293
2021|1994566
2021|1995181
2021|1994503
2021|1983310
2021|1995008
2021|1983307
2021|1991064
2021|1994919
2021|1987390
2021|1992816
2021|1990284
2021|1995169
2021|1989782
2021|1983306
2021|1992315
2021|1983309
2021|1994427
2021|1992614
2021|1983330
2021|1993821
2021|1990124
2021|1995247
2021|1995162
2021|1991283
2021|1993513
2021|1983336
2021|1991272
2021|1987149
2021|1983322
2021|1989394
2021|1989718
2021|1990048
2021|1995037
2021|1988131
2021|1982972
2021|1983315
2021|1983331
2021|1991775
2021|1995192
2021|1991989
2021|1991344
2021|1983346
2021|1983323
2021|1986841
2021|1990939
2021|1987829
2021|1983338
2021|1995074
2021|1989795
2021|1983465
2021|1983345
2021|1983344
2021|1995300
2021|1990986
2021|1993849
2021|1995179
2021|1983341
2021|1993843
2021|1987612
2021|1995102
2021|1983316
2021|1983319
2021|1983324
2021|1992704
2021|1991284
2021|1987804
2021|1995302
2021|1989036
2021|1991080
2021|1992396
2021|1991396
2021|1989793
2021|1983367
2021|1987561
2021|1983358
2021|1987346
2021|1983351
2021|1990801
2021|1983375
2021|1983370
2021|1983359
2021|1983357
2021|1983355
2021|1983376
2021|1990015
2021|1995236
2021|1983360
2021|1991857
2021|1983353
2021|1983369
2021|1983354
2021|1983352
2021|1995421
2021|1995222
2021|1989229
2021|1991821
2021|1990530
2021|1983361
2021|1983364
2021|1991753
2021|1987619
2021|1992906
2021|1989085
2021|1995639
2021|1994059
2021|1992391
2021|1991084
2021|1995505
2021|1990804
2021|1991512
2021|1988991
2021|1995556
2021|1983386
2021|1983384
2021|1983385
2021|1995446
2021|1995315
2021|1989852
2021|1989066
2021|1995409
2021|1983389
2021|1995448
2021|1983382
2021|1994261
2021|1989049
2021|1983381
2021|1989218
2021|1990766
2021|1983400
2021|1983571
2021|1983415
2021|1994060
2021|1995176
2021|1983419
2021|1990399
2021|1986674
2021|1990947
2021|1989416
2021|1995567
2021|1995160
2021|1983411
2021|1995560
2021|1995304
2021|1991277
2021|1992495
2021|1995450
2021|1983407
2021|1983457
2021|1986012
2021|1983422
2021|1983420
2021|1983408
2021|1983404
2021|1989720
2021|1983409
2021|1983410
2021|1990164
2021|1983403
2021|1992811
2021|1995587
2021|1987954
2021|1989731
2021|1995649
2021|1983417
2021|1990463
2021|1982926
2021|1983478
2021|1983480
2021|1983158
2021|1990249
2021|1983475
2021|1983453
2021|1983481
2021|1989038
2021|1995512
2021|1983499
2021|1983469
2021|1983476
2021|1983470
2021|1983482
2021|1995194
2021|1995700
2021|1991578
2021|1994947
2021|1994232
2021|1983442
2021|1983445
2021|1983449
2021|1983456
2021|1989686
2021|1983447
2021|1983477
2021|1987947
2021|1983438
2021|1995545
2021|1983474
2021|1995633
2021|1983440
2021|1983437
2021|1995750
2021|1983434
2021|1987586
2021|1995626
2021|1983444
2021|1983464
2021|1990400
2021|1990607
2021|1989064
2021|1983435
2021|1995544
2021|1994589
2021|1995748
2021|1983495
2021|1983436
2021|1995616
2021|1987799
2021|1984672
2021|1987240
2021|1983024
2021|1990533
2021|1990673
2021|1995510
2021|1995511
2021|1995662
2021|1983368
2021|1991653
2021|1983459
2021|1991186
2021|1983451
2021|1995734
2021|1993026
2021|1995172
2021|1983452
2021|1995673
2021|1983498
2021|1983500
2021|1983471
2021|1990329
2021|1987768
2021|1982851
2021|1983466
2021|1986816
2021|1995263
2021|1983521
2021|1987287
2021|1994997
2021|1991347
2021|1983517
2021|1983504
2021|1983518
2021|1995842
2021|1983520
2021|1994968
2021|1983506
2021|1983513
2021|1983507
2021|1995637
2021|1983515
2021|1983519
2021|1983510
2021|1982837
2021|1982994
2021|1993117
2021|1983522
2021|1995447
2021|1983508
2021|1983511
2021|1983514
2021|1993770
2021|1995810
2021|1995449
2021|1990466
2021|1995552
2021|1983509
2021|1987932
2021|1991194
2021|1990808
2021|1995651
2021|1991843
2021|1989086
2021|1983533
2021|1987645
2021|1983531
2021|1995087
2021|1991678
2021|1983540
2021|1989733
2021|1995632
2021|1983549
2021|1983543
2021|1995648
2021|1983534
2021|1983505
2021|1991100
2021|1995048
2021|1995654
2021|1987770
2021|1983532
2021|1991069
2021|1990634
2021|1995657
2021|1983550
2021|1983547
2021|1983546
2021|1995885
2021|1994494
2021|1990987
2021|1991754
2021|1989393
2021|1983538
2021|1983537
2021|1991709
2021|1991107
2021|1990633
2021|1992554
2021|1995623
2021|1992817
2021|1995652
2021|1983576
2021|1995847
2021|1988103
2021|1995841
2021|1989128
2021|1990944
2021|1986378
2021|1983574
2021|1986392
2021|1986391
2021|1987392
2021|1987806
2021|1995688
2021|1989697
2021|1988993
2021|1995678
2021|1983573
2021|1983443
2021|1990229
2021|1995103
2021|1993055
2021|1995833
2021|1983555
2021|1995845
2021|1991992
2021|1991072
2021|1983562
2021|1983572
2021|1995565
2021|1983552
2021|1983565
2021|1983579
2021|1992536
2021|1991043
2021|1990908
2021|1983582
2021|1983580
2021|1983570
2021|1986960
2021|1991079
2021|1991860
2021|1990658
2021|1990330
2021|1983581
2021|1983577
2021|1983563
2021|1983553
2021|1983557
2021|1983578
2021|1991588
2021|1987685
2021|1995844
2021|1990948
2021|1995503
2021|1987736
2021|1983554
2021|1990856
2021|1983566
2021|1995735
2021|1990612
2021|1983594
2021|1996088
2021|1983558
2021|1983512
2021|1983588
2021|1983585
2021|1986852
2021|1989490
2021|1990806
2021|1983595
2021|1983586
2021|1983567
2021|1983587
2021|1995733
2021|1991348
2021|1995611
2021|1983593
2021|1995504
2021|1995783
2021|1983589
2021|1983590
2021|1991427
2021|1991710
2021|1990623
2021|1993130
2021|1991048
2021|1991065
2021|1990930
2021|1990869
2021|1990586
2021|1983597
2021|1983602
2021|1991429
2021|1996202
2021|1995934
2021|1991351
2021|1995617
2021|1995682
2021|1996243
2021|1983598
2021|1983603
2021|1996204
2021|1983607
2021|1983609
2021|1983616
2021|1995547
2021|1992460
2021|1983617
2021|1983610
2021|1983606
2021|1995732
2021|1994249
2021|1995554
2021|1996288
2021|1996289
2021|1996244
2021|1995180
2021|1983618
2021|1983608
2021|1983626
2021|1983622
2021|1983627
2021|1992461
2021|1983621
2021|1996269
2021|1996264
2021|1996205
2021|1996270
2021|1983623
2021|1983629
2021|1994250
2021|1991050
2021|1993059
2021|1995553
2021|1990685
2021|1995599
2021|1990602
2021|1996413
2021|1996207
2021|1983644
2021|1987562
2021|1987781
2021|1983643
2021|1983659
2021|1986752
2021|1991755
2021|1991286
2021|1995546
2021|1983252
2021|1993062
2021|1990988
2021|1983652
2021|1983651
2021|1987053
2021|1990862
2021|1991776
2021|1983638
2021|1989125
2021|1991513
2021|1988181
2021|1996035
2021|1983678
2021|1983658
2021|1986682
2021|1991590
2021|1996412
2021|1983671
2021|1983661
2021|1983665
2021|1990687
2021|1983670
2021|1995281
2021|1983663
2021|1989492
2021|1987536
2021|1990809
2021|1996356
2021|1983672
2021|1983334
2021|1988171
2021|1989664
2021|1987076
2021|1983673
2021|1987807
2021|1993064
2021|1987613
2021|1987658
2021|1983657
2021|1983666
2021|1983676
2021|1983667
2021|1991490
2021|1986819
2021|1983660
2021|1983679
2021|1995683
2021|1990982
2021|1986877
2021|1983662
2021|1983682
2021|1983686
2021|1989662
2021|1983693
2021|1983692
2021|1996531
2021|1990492
2021|1991053
2021|1983689
2021|1983687
2021|1993341
2021|1993143
2021|1990910
2021|1995058
2021|1991711
2021|1983688
2021|1996364
2021|1993087
2021|1983873
2021|1996415
2021|1989661
2021|1990125
2021|1983694
2021|1983711
2021|1996488
2021|1983684
2021|1983722
2021|1983721
2021|1983703
2021|1983709
2021|1983698
2021|1983723
2021|1983708
2021|1983716
2021|1983705
2021|1983702
2021|1983719
2021|1982800
2021|1983712
2021|1990020
2021|1986969
2021|1996574
2021|1983707
2021|1983696
2021|1983717
2021|1986981
2021|1989474
2021|1983795
2021|1995243
2021|1987657
2021|1983747
2021|1990668
2021|1990267
2021|1983738
2021|1989698
2021|1991840
2021|1983731
2021|1983771
2021|1993056
2021|1983804
2021|1983793
2021|1983780
2021|1983756
2021|1983746
2021|1996416
2021|1995433
2021|1986908
2021|1989632
2021|1991217
2021|1987563
2021|1991777
2021|1991373
2021|1983763
2021|1986961
2021|1983799
2021|1983808
2021|1990126
2021|1983743
2021|1983739
2021|1986750
2021|1990681
2021|1993358
2021|1996396
2021|1983733
2021|1983774
2021|1983797
2021|1996647
2021|1983755
2021|1983759
2021|1983764
2021|1983803
2021|1995808
2021|1983772
2021|1988172
2021|1996414
2021|1983778
2021|1983736
2021|1983748
2021|1983783
2021|1983791
2021|1983794
2021|1983796
2021|1983817
2021|1983818
2021|1983819
2021|1983820
2021|1991115
2021|1983812
2021|1987859
2021|1983745
2021|1983789
2021|1983766
2021|1983750
2021|1983740
2021|1983765
2021|1995568
2021|1986751
2021|1983770
2021|1983782
2021|1983787
2021|1991287
2021|1983754
2021|1983744
2021|1986821
2021|1983790
2021|1990495
2021|1993089
2021|1983762
2021|1991712
2021|1988182
2021|1990796
2021|1983777
2021|1991726
2021|1990021
2021|1983752
2021|1983728
2021|1983732
2021|1996555
2021|1995664
2021|1991485
2021|1983776
2021|1996056
2021|1983727
2021|1983786
2021|1995057
2021|1993343
2021|1993203
2021|1983830
2021|1983835
2021|1983828
2021|1990692
2021|1983844
2021|1983840
2021|1983832
2021|1991374
2021|1983972
2021|1996315
2021|1996399
2021|1989633
2021|1995438
2021|1995569
2021|1983836
2021|1983838
2021|1983837
2021|1996688
2021|1983831
2021|1983829
2021|1990778
2021|1996528
2021|1996742
2021|1989476
2021|1987615
2021|1991822
2021|1990911
2021|1983680
2021|1987860
2021|1996575
2021|1985039
2021|1991672
2021|1990000
2021|1983854
2021|1996834
2021|1983855
2021|1996430
2021|1996743
2021|1991066
2021|1996034
2021|1983857
2021|1990799
2021|1990683
2021|1983852
2021|1996589
2021|1983874
2021|1987861
2021|1991674
2021|1985083
2021|1996659
2021|1988173
2021|1983877
2021|1983882
2021|1983878
2021|1984077
2021|1983883
2021|1989131
2021|1986768
2021|1989077
2021|1990641
2021|1987564
2021|1996036
2021|1983867
2021|1995665
2021|1995191
2021|1986982
2021|1983864
2021|1989890
2021|1991778
2021|1987719
2021|1983903
2021|1987686
2021|1990331
2021|1989493
2021|1983909
2021|1983905
2021|1995876
2021|1986842
2021|1983912
2021|1983904
2021|1990725
2021|1983902
2021|1987054
2021|1996169
2021|1983908
2021|1990932
2021|1987627
2021|1995045
2021|1986755
2021|1989786
2021|1987559
2021|1983897
2021|1995773
2021|1990496
2021|1991288
2021|1990320
2021|1983941
2021|1994280
2021|1983947
2021|1983943
2021|1992135
2021|1991067
2021|1990965
2021|1991823
2021|1991055
2021|1989129
2021|1990708
2021|1996554
2021|1983948
2021|1983951
2021|1983939
2021|1985457
2021|1993145
2021|1985741
2021|1983934
2021|1993676
2021|1991353
2021|1983969
2021|1990951
2021|1993090
2021|1996079
2021|1983995
2021|1983405
2021|1991109
2021|1992136
2021|1990362
2021|1996786
2021|1991292
2021|1983994
2021|1983976
2021|1983996
2021|1984616
2021|1984023
2021|1983998
2021|1983982
2021|1983974
2021|1983950
2021|1983989
2021|1989078
2021|1989237
2021|1983983
2021|1984256
2021|1986971
2021|1983952
2021|1983980
2021|1991291
2021|1983936
2021|1998313
2021|1995047
2021|1990474
2021|1983984
2021|1983987
2021|1984001
2021|1983988
2021|1983981
2021|1984002
2021|1983992
2021|1983993
2021|1991713
2021|1988174
2021|1990128
2021|1983971
2021|1986878
2021|1995772
2021|1984084
2021|1990813
2021|1987565
2021|1987626
2021|1984026
2021|1984035
2021|1987809
2021|1989665
2021|1989700
2021|1991727
2021|1985358
2021|1984025
2021|1984067
2021|1984092
2021|1989130
2021|1984030
2021|1984011
2021|1986726
2021|1995230
2021|1995570
2021|1995762
2021|1997767
2021|1992501
2021|1987593
2021|1988183
2021|1995360
2021|1997388
2021|1984028
2021|1984029
2021|1984043
2021|1984056
2021|1984080
2021|1993091
2021|1984012
2021|1984115
2021|1984052
2021|1984094
2021|1984016
2021|1987862
2021|1998092
2021|1987058
2021|1990690
2021|1996504
2021|1989067
2021|1990754
2021|1984015
2021|1992705
2021|1990018
2021|1989634
2021|1996811
2021|1996229
2021|1984037
2021|1984042
2021|1984085
2021|1985661
2021|1984729
2021|1984079
2021|1984020
2021|1984036
2021|1984058
2021|1984060
2021|1984069
2021|1984083
2021|1984132
2021|1984137
2021|1989239
2021|1993204
2021|1984008
2021|1984557
2021|1984770
2021|1984096
2021|1984074
2021|1984032
2021|1986773
2021|1991679
2021|1991027
2021|1991514
2021|1984040
2021|1984401
2021|1984010
2021|1986853
2021|1984141
2021|1997704
2021|1984063
2021|1984068
2021|1996498
2021|1984053
2021|1984050
2021|1986972
2021|1995877
2021|1984051
2021|1984088
2021|1984143
2021|1998116
2021|1984070
2021|1984073
2021|1984149
2021|1984081
2021|1984054
2021|1984082
2021|1984153
2021|1984076
2021|1989791
2021|1990952
2021|1996599
2021|1990129
2021|1993692
2021|1993360
2021|1984007
2021|1995337
2021|1984161
2021|1984156
2021|1984157
2021|1984173
2021|1985419
2021|1995571
2021|1995219
2021|1992462
2021|1984160
2021|1984159
2021|1995361
2021|1998402
2021|1998384
2021|1993063
2021|1987863
2021|1997888
2021|1990019
2021|1995197
2021|1984154
2021|1992093
2021|1991376
2021|1991486
2021|1987968
2021|1991680
2021|1989635
2021|1994201
2021|1991714
2021|1984078
2021|1991068
2021|1991564
2021|1993370
2021|1996230
2021|1994259
2021|1995196
2021|1992572
2021|1990802
2021|1984196
2021|1984193
2021|1984192
2021|1998508
2021|1984178
2021|1990934
2021|1984202
2021|1984201
2021|1984188
2021|1996257
2021|1986879
2021|1991155
2021|1987566
2021|1987628
2021|1984187
2021|1984200
2021|1988108
2021|1995310
2021|1986759
2021|1999858
2021|1998369
2021|1991665
2021|1988184
2021|1984223
2021|1997481
2021|1987595
2021|1984217
2021|1987773
2021|1991780
2021|1987059
2021|1984224
2021|1986533
2021|1988180
2021|1990332
2021|1989494
2021|1990816
2021|1987154
2021|1984227
2021|1984207
2021|1989609
2021|1986838
2021|1987680
2021|1999183
2021|1984213
2021|1990805
2021|1986757
2021|1991595
2021|1993093
2021|1984246
2021|1993342
2021|1993205
2021|1984249
2021|1984251
2021|1984253
2021|1999852
2021|1984242
2021|1991033
2021|1983450
2021|1992137
2021|1991290
2021|1991076
2021|1991681
2021|1990363
2021|1991294
2021|1984245
2021|1984243
2021|1984260
2021|1984258
2021|1990953
2021|1984283
2021|1984241
2021|1984255
2021|1984247
2021|1993147
2021|1990709
2021|1993693
2021|1984254
2021|2000775
2021|1984364
2021|1984309
2021|1984301
2021|1986962
2021|1990364
2021|1992138
2021|1983970
2021|1984222
2021|1984199
2021|1984248
2021|1998429
2021|1984296
2021|1984264
2021|1984312
2021|1984306
2021|1984305
2021|1984302
2021|1984299
2021|1984326
2021|1984362
2021|1984323
2021|1984321
2021|1984316
2021|1984265
2021|1984250
2021|1990644
2021|1991078
2021|1991682
2021|1991192
2021|1984331
2021|1984329
2021|1984328
2021|1984330
2021|1984303
2021|1989079
2021|1984261
2021|1984318
2021|1984313
2021|1986099
2021|1984324
2021|2001571
2021|1984304
2021|1984327
2021|1991056
2021|1993028
2021|1984292
2021|2001578
2021|1996810
2021|1995667
2021|1989477
2021|1987738
2021|1990819
2021|1989787
2021|1987864
2021|1984424
2021|1984340
2021|1984410
2021|1991594
2021|1989722
2021|1984377
2021|1986770
2021|1992981
2021|1990954
2021|1984405
2021|1994119
2021|1984397
2021|1984390
2021|1984361
2021|1984359
2021|1984347
2021|1999187
2021|1995774
2021|1987155
2021|1991164
2021|1986762
2021|1986973
2021|1990936
2021|1984380
2021|1984345
2021|1984411
2021|1984429
2021|1984404
2021|1984386
2021|1993344
2021|1984427
2021|1984352
2021|1984360
2021|1984408
2021|1984369
2021|1987077
2021|1991034
2021|1989088
2021|1986880
2021|1995231
2021|2001244
2021|1995211
2021|1986854
2021|1987660
2021|1984415
2021|1984363
2021|2001619
2021|1984373
2021|2001696
2021|1987218
2021|1984428
2021|1990498
2021|2001344
2021|1989888
2021|1984336
2021|1984371
2021|1984368
2021|1989335
2021|2001657
2021|1993148
